GEOID,Type,Year,State,Cnty,CensusLvl,HH,HHAggInc,HHMeanInc,HHL50K,HH50100K,HHM100K,F,FAggInc,FMeanInc,FIncL50K,FInc50100K,FIncM100K,NF,NFAggInc,NFMeanInc,NFIncL50K,NFInc50100K,NFIncM100K,WHHAggInc,BHHAggInc,HSHHAggInc,HHAggEarn,HHAggNotEarn,HHRent,HHMedRent,OO,OOMedP,HVAgg,HVMean,NAMELSAD,ALAND,AWATER,INTPTLAT,INTPTLON,OBJECTID
120570051021,ACS,2016,Florida,Hillsborough County,Block Group,1009,148557600,147233,343,206,460,549,125390700,228398,45,103,401,460,21502500,46745,298,115,47,144966600,0,11051400,130862800,21496800,317,23.7,692,21.6,373035000,539068,Block Group 1,512791,477098,27.9358835,-82.4490275,3381
120570051022,ACS,2016,Florida,Hillsborough County,Block Group,1183,166103900,140409,261,323,599,324,54548200,168359,29,18,277,859,111437000,129729,232,305,322,138308100,16219600,19829700,154994400,17749400,613,26.4,570,14,213800000,375088,Block Group 2,182379,46944,27.9382543,-82.4518767,3351
120570053011,ACS,2016,Florida,Hillsborough County,Block Group,383,60326900,157511,24,109,250,122,20915700,171440,12,7,103,261,39411200,151001,12,102,147,57785600,0,6140400,57030300,2938200,174,22.5,209,17.2,87727300,419748,Block Group 1,380549,144236,27.9446758,-82.4456892,3352
120570053012,ACS,2016,Florida,Hillsborough County,Block Group,666,88138600,132340,197,236,233,173,35902100,207527,13,55,105,493,50875600,103196,184,197,112,75984900,5677000,8201900,85770100,11682900,511,33.9,155,19.6,62518300,403344,Block Group 2,329650,428,27.953889,-82.4474493,3382
120570053013,ACS,2016,Florida,Hillsborough County,Block Group,958,109508800,114310,271,345,342,153,26914600,175912,47,32,74,805,82594100,102601,224,313,268,81062100,0,6185900,106072900,15813100,880,24.2,78,28.9,0,170300,Block Group 3,129880,0,27.9488878,-82.4473855,3353
120570053021,ACS,2016,Florida,Hillsborough County,Block Group,468,20072900,42891,302,146,20,317,14027300,44250,195,113,9,151,5722500,37897,107,33,11,16635500,2324200,13182400,16954700,3577800,296,39.2,172,17.9,15774500,91712,Block Group 1,6249384,1528897,27.9233761,-82.4369068,3383
120570053022,ACS,2016,Florida,Hillsborough County,Block Group,265,11022100,41593,200,42,23,169,8788600,52004,123,23,23,96,2120000,22083,90,6,0,9248100,0,6796100,9064000,1803000,119,35.8,146,21.7,14139000,96842,Block Group 2,1641588,2009684,27.9475347,-82.4269979,3384
120570054011,ACS,2016,Florida,Hillsborough County,Block Group,288,64015100,222275,41,27,220,220,40544200,184292,0,27,193,68,21162600,311215,41,0,27,62735200,0,7692200,47122000,23276500,102,20.8,186,16.7,121053500,650825,Block Group 1,1215891,609305,27.9143155,-82.4496578,3354
120570054012,ACS,2016,Florida,Hillsborough County,Block Group,351,88676300,252639,12,26,313,334,77492600,232014,12,26,296,17,0,0,0,0,17,88676300,0,0,76105800,18349400,0,0,351,14.2,316710000,902308,Block Group 2,597552,299764,27.9161535,-82.4616808,3355
120570054013,ACS,2016,Florida,Hillsborough County,Block Group,329,36004200,109435,44,181,104,224,29297200,130791,0,136,88,105,6658400,63413,44,45,16,36004200,0,0,31360500,8226000,38,47.6,291,20.1,138955000,477509,Block Group 3,350987,0,27.921155,-82.4524028,3380
120570054014,ACS,2016,Florida,Hillsborough County,Block Group,679,59874200,88180,244,221,214,301,31722800,105391,69,45,187,378,28151400,74475,175,176,27,58559900,0,3178300,48999500,13228600,430,23.5,249,23.6,132498000,532120,Block Group 4,648648,647608,27.9320732,-82.4587572,3387
120570054015,ACS,2016,Florida,Hillsborough County,Block Group,375,27828700,74210,125,148,102,163,18919700,116072,30,49,84,212,8909000,42024,95,99,18,27815900,0,0,18882400,8946300,167,28.9,208,18.5,124505000,598582,Block Group 5,479626,127932,27.9259324,-82.4555343,3388
120570054016,ACS,2016,Florida,Hillsborough County,Block Group,334,23611900,70694,153,110,71,89,7652500,85983,42,11,36,245,15959400,65140,111,99,35,23020300,0,4111400,19312200,3044000,221,25.5,113,14.1,44140000,390619,Block Group 6,184762,0,27.9254707,-82.452787,3389
120570055001,ACS,2016,Florida,Hillsborough County,Block Group,465,54869000,117998,104,154,207,168,29833300,177579,11,34,123,297,24985700,84127,93,120,84,49781500,0,5246400,47748700,8477300,134,27.6,331,19.2,123780000,373958,Block Group 1,258668,5157,27.9393102,-82.474254,3356
120570055002,ACS,2016,Florida,Hillsborough County,Block Group,140,7997000,57121,60,66,14,29,0,0,0,15,14,111,5188300,46741,60,51,0,5932200,0,2881300,7657200,0,102,23.8,38,10.9,0,232800,Block Group 2,198076,0,27.9402063,-82.4702506,3357
120570055003,ACS,2016,Florida,Hillsborough County,Block Group,345,24635000,71406,177,85,83,74,10448900,141201,0,52,22,271,14186100,52347,177,33,61,15870700,0,0,15426500,10241400,293,32,52,30.4,17231500,331375,Block Group 3,283548,3070,27.9401345,-82.4665134,3391
120570055004,ACS,2016,Florida,Hillsborough County,Block Group,444,48979500,110314,46,173,225,209,30235800,144669,26,26,157,235,18743700,79760,20,147,68,46793400,0,6109500,42404100,6406800,151,27,293,26.2,101792000,347413,Block Group 4,208282,54095,27.9407058,-82.4612646,3358
120570057001,ACS,2016,Florida,Hillsborough County,Block Group,326,23579600,72330,100,141,85,184,15257900,82923,44,69,71,142,8321700,58604,56,72,14,23579600,0,0,18169700,5313900,86,19.8,240,19.4,68367000,284863,Block Group 1,573486,0,27.9410013,-82.5025812,3359
120570057002,ACS,2016,Florida,Hillsborough County,Block Group,873,133910800,153392,234,176,463,238,35948900,151046,34,29,175,635,97961900,154271,200,147,288,59071500,0,16654300,125285300,17553600,531,25.7,342,17.7,88475000,258699,Block Group 2,330484,0,27.9411286,-82.4953869,3385
120570057003,ACS,2016,Florida,Hillsborough County,Block Group,419,12592300,30053,293,111,15,55,952600,17320,49,6,0,364,11639700,31977,244,105,15,11867000,0,3121100,10628800,1963500,350,30.9,69,24,0,165100,Block Group 3,331292,0,27.9411142,-82.4912512,3360
120570057004,ACS,2016,Florida,Hillsborough County,Block Group,283,21155600,74755,126,80,77,86,7267100,84501,43,12,31,197,13888500,70500,83,68,46,18281700,0,0,19245900,1077100,155,28.9,128,20.9,0,285000,Block Group 4,330882,0,27.9410907,-82.4871211,3361
120570057005,ACS,2016,Florida,Hillsborough County,Block Group,293,20732600,70760,144,72,77,34,0,0,0,19,15,259,17272800,66690,144,53,62,17896900,0,0,18516600,0,226,21.1,67,10.2,0,301500,Block Group 5,166807,0,27.9393396,-82.4995433,3392
120570058001,ACS,2016,Florida,Hillsborough County,Block Group,341,54849300,160848,142,38,161,171,40000300,233920,24,16,131,170,13676000,80447,118,22,30,51898400,0,0,49104200,6757400,125,23.1,216,16.6,125393500,580525,Block Group 1,363299,0,27.9421207,-82.5150774,3393
120570058002,ACS,2016,Florida,Hillsborough County,Block Group,511,58682600,114839,187,134,190,178,23691000,133096,76,27,75,333,34991600,105080,111,107,115,46287600,0,0,54063000,4572400,316,19.6,195,16,67547000,346395,Block Group 2,368587,0,27.9421271,-82.5088476,3376
120570058003,ACS,2016,Florida,Hillsborough County,Block Group,447,53466300,119611,128,114,205,299,38859600,129965,80,53,166,148,13353200,90224,48,61,39,47173600,0,10483600,44391900,10677300,47,51,400,21.5,213031700,532579,Block Group 3,727671,0,27.9366734,-82.511821,3395
120570058004,ACS,2016,Florida,Hillsborough County,Block Group,192,22094600,115076,30,48,114,165,19083700,115659,14,37,114,27,1072300,39715,16,11,0,22094600,0,0,17014400,4983800,14,0,178,14.8,49165100,276208,Block Group 4,555506,0,27.9315049,-82.5134055,3386
120570058005,ACS,2016,Florida,Hillsborough County,Block Group,233,23903300,102589,76,56,101,132,15704300,118972,37,22,73,101,8199000,81178,39,34,28,22076100,0,0,20665500,6147100,30,21.7,203,16.3,63355000,312094,Block Group 5,428577,0,27.927386,-82.5078014,3362
120570058006,ACS,2016,Florida,Hillsborough County,Block Group,329,32812000,99733,112,64,153,201,18778400,93425,69,45,87,128,10339600,80778,88,0,40,32812000,0,3435000,26346000,7528000,46,13.6,283,19.9,93944000,331958,Block Group 6,544968,0,27.9256724,-82.5139903,3401
120570059001,ACS,2016,Florida,Hillsborough County,Block Group,459,83924300,182842,121,85,253,319,74321800,232984,48,54,217,140,9602500,68589,73,31,36,83924300,0,10430900,72882000,12129100,91,0,368,18.4,361085000,981209,Block Group 1,1142882,681952,27.9429475,-82.5441532,3396
120570059002,ACS,2016,Florida,Hillsborough County,Block Group,636,62827000,98785,255,193,188,259,22299000,86097,110,42,107,377,40528000,107501,145,151,81,48628000,0,7148600,58800300,4673800,339,30.6,297,18.7,77896000,262276,Block Group 2,628140,0,27.9431338,-82.5262972,3405
120570059003,ACS,2016,Florida,Hillsborough County,Block Group,451,83028900,184100,46,60,345,387,73898400,190952,12,60,315,64,9130500,142664,34,0,30,81128700,0,9502100,57688100,28989200,0,0,451,18.5,294482000,652953,Block Group 3,747047,0,27.9335575,-82.5218061,3397
120570059004,ACS,2016,Florida,Hillsborough County,Block Group,414,143596000,346850,0,29,385,395,141162700,357374,0,41,354,19,0,0,0,0,19,134607400,0,0,121168900,31083200,0,0,414,20.6,607300000,1466908,Block Group 4,481385,139204,27.9320417,-82.5307263,3406
120570059005,ACS,2016,Florida,Hillsborough County,Block Group,228,48475300,212611,45,0,183,150,42748600,284991,0,0,150,78,5374200,68900,45,0,33,42667200,0,0,44211900,2932200,0,0,228,22.8,0,758900,Block Group 5,315451,134591,27.927241,-82.5278391,3407
120570059006,ACS,2016,Florida,Hillsborough County,Block Group,307,38256300,124613,24,78,205,276,35972800,130336,24,47,205,31,0,0,0,31,0,38256300,0,0,28962900,8996300,31,0,276,17.6,108722000,393920,Block Group 6,389712,3129,27.9257491,-82.5223379,3363
120570060001,ACS,2016,Florida,Hillsborough County,Block Group,254,50768500,199876,26,81,147,154,39841600,258712,9,15,130,100,10430400,104304,17,66,17,43937400,0,0,45324300,1641500,76,23.8,178,17.1,0,640600,Block Group 1,457231,0,27.9353413,-82.4990771,3398
120570060002,ACS,2016,Florida,Hillsborough County,Block Group,594,90251900,151939,120,113,361,253,59655200,235791,18,31,204,341,30304600,88870,102,82,157,90251900,0,0,77478800,16783200,204,32.5,390,19.1,324085000,830987,Block Group 2,515944,2045,27.9356983,-82.4874555,3364
120570060003,ACS,2016,Florida,Hillsborough County,Block Group,338,88615300,262175,33,30,275,305,80910900,265282,33,12,260,33,0,0,0,18,15,88615300,0,0,72056400,19518200,17,0,321,17.9,0,830300,Block Group 3,341493,0,27.9322914,-82.4884608,3402
120570060004,ACS,2016,Florida,Hillsborough County,Block Group,244,47524300,194772,107,25,112,172,46328100,269349,35,25,112,72,0,0,72,0,0,47524300,0,0,28504300,18267400,0,0,244,32.9,268475000,1100307,Block Group 4,899463,21769,27.9296263,-82.4978507,3403
120570060005,ACS,2016,Florida,Hillsborough County,Block Group,259,32181400,124253,90,48,121,171,29121800,170303,19,31,121,88,3059500,34767,71,17,0,29191800,0,0,29739200,2130600,36,0,223,14.8,77155000,345987,Block Group 5,279756,0,27.9270336,-82.4917064,3399
120570060006,ACS,2016,Florida,Hillsborough County,Block Group,282,37585500,133282,66,71,145,128,27750200,216798,0,17,111,154,9835300,63866,66,54,34,37585500,0,3799600,35196600,3153000,154,21.6,128,17.6,0,593800,Block Group 6,189934,0,27.9285484,-82.4880057,3408
120570060007,ACS,2016,Florida,Hillsborough County,Block Group,265,43767300,165160,72,13,180,148,35074900,236993,0,13,135,117,8692500,74295,72,0,45,38069600,0,0,37558800,7084700,63,0,202,14.2,0,444400,Block Group 7,506144,0,27.9253982,-82.5015025,3400
120570061011,ACS,2016,Florida,Hillsborough County,Block Group,273,34227200,125374,82,89,102,107,21710500,202902,8,30,69,166,12516700,75402,74,59,33,34207800,0,8304500,28166300,6792400,149,40.5,124,16.7,55175000,444960,Block Group 1,242148,0,27.9341712,-82.4791614,3409
120570061012,ACS,2016,Florida,Hillsborough County,Block Group,421,53130500,126201,135,89,197,230,32558300,141558,86,52,92,191,20341700,106501,49,37,105,51188400,0,3858800,46212700,6443200,127,15.5,294,28.2,201285000,684643,Block Group 2,290829,0,27.9340005,-82.4749586,3365
120570061013,ACS,2016,Florida,Hillsborough County,Block Group,218,57309000,262885,38,23,157,167,53669700,321375,21,0,146,51,2715700,53249,17,23,11,57309000,0,0,51586700,5557200,16,0,202,16.9,186610000,923812,Block Group 3,342653,399753,27.9330994,-82.4712329,3366
120570061014,ACS,2016,Florida,Hillsborough County,Block Group,663,70337100,106089,236,207,220,147,29326200,199498,30,17,100,516,41002500,79462,206,190,120,67179800,0,2667800,67331300,5448300,479,25,184,17.5,96775000,525951,Block Group 4,349755,0,27.9293977,-82.4803261,3410
120570061031,ACS,2016,Florida,Hillsborough County,Block Group,167,10622900,63610,59,77,31,51,0,0,0,20,31,116,4612600,39764,59,57,0,10622900,0,0,9047500,0,136,32.8,31,0,0,0,Block Group 1,127957,0,27.928728,-82.4847519,3411
120570061032,ACS,2016,Florida,Hillsborough County,Block Group,332,40021100,120545,141,109,82,95,28601900,301073,13,0,82,237,11419200,48182,128,109,0,39643000,0,0,34711800,5309300,122,31.5,210,19.2,67889000,323281,Block Group 2,159974,0,27.9242882,-82.488166,3413
120570061033,ACS,2016,Florida,Hillsborough County,Block Group,366,52020800,142133,32,137,197,112,19092700,170471,0,14,98,254,32928100,129638,32,123,99,52020800,0,0,37469200,17140900,138,21.4,228,14.6,76845000,337039,Block Group 3,123876,0,27.9254482,-82.484929,3415
120570061034,ACS,2016,Florida,Hillsborough County,Block Group,275,8551900,31098,229,46,0,14,0,0,14,0,0,261,8245700,31593,215,46,0,8551900,0,3571300,4024400,4241200,248,32.2,27,0,0,0,Block Group 4,182075,378333,27.9107474,-82.4903216,3367
120570061035,ACS,2016,Florida,Hillsborough County,Block Group,528,44371900,84038,270,119,139,203,26743000,131739,65,31,107,325,17628900,54243,205,88,32,42597600,0,18037400,24997500,19374500,152,51,376,28.3,156327900,415766,Block Group 5,243742,0,27.915517,-82.4933147,3368
120570061036,ACS,2016,Florida,Hillsborough County,Block Group,603,105422600,174830,111,92,400,412,84896500,206059,43,92,277,191,20526100,107466,68,0,123,93090800,0,9535500,57744600,49392500,196,24,407,15.5,245045000,602076,Block Group 6,393988,0,27.9107223,-82.4947593,3412
120570062001,ACS,2016,Florida,Hillsborough County,Block Group,346,33418100,96584,117,65,164,249,28448400,114251,49,65,135,97,4969700,51234,68,0,29,24434800,0,4413100,29524000,3736900,59,19.5,287,30.5,110890000,386376,Block Group 1,350904,0,27.9206033,-82.5022144,3394
120570062002,ACS,2016,Florida,Hillsborough County,Block Group,498,53990400,108414,89,136,273,312,39508600,126630,28,70,214,186,12766400,68637,61,100,25,43738200,0,0,48743900,4878400,202,19.8,296,18.8,104400000,352703,Block Group 2,422499,0,27.9202648,-82.4956982,3417
120570062003,ACS,2016,Florida,Hillsborough County,Block Group,419,83344700,198913,73,69,277,311,64610800,207752,39,26,246,108,18310500,169542,34,43,31,71172100,0,4266600,78189100,13739100,39,51,380,16.3,172265100,453329,Block Group 3,382324,0,27.9160945,-82.5018869,3418
120570062004,ACS,2016,Florida,Hillsborough County,Block Group,392,53335700,136060,101,119,172,265,33732900,127294,38,98,129,127,19033900,149873,63,21,43,51623300,0,1214000,47673100,8035000,23,0,369,22.2,156714000,424699,Block Group 4,498534,0,27.9119131,-82.5016815,3404
120570063001,ACS,2016,Florida,Hillsborough County,Block Group,406,40726700,100312,88,164,154,279,34411600,123339,20,114,145,127,6310300,49687,68,50,9,38168000,0,6572400,36795600,4390400,72,26.4,334,19.3,110042000,329467,Block Group 1,384992,0,27.9194986,-82.515017,3369
120570063002,ACS,2016,Florida,Hillsborough County,Block Group,448,74587400,166490,116,75,257,316,61111900,193392,68,22,226,132,10042900,76083,48,53,31,74587400,0,0,69291100,5545500,74,19,374,20,183074000,489503,Block Group 2,420568,0,27.9194591,-82.5090807,3419
120570063003,ACS,2016,Florida,Hillsborough County,Block Group,292,43456700,148824,48,89,155,223,36982200,165839,9,85,129,69,5216800,75606,39,17,13,43456700,0,0,39277200,6501500,18,0,274,18.5,114135000,416551,Block Group 3,473618,0,27.9125624,-82.5151005,3427
120570063004,ACS,2016,Florida,Hillsborough County,Block Group,332,43633700,131427,80,61,191,261,37659300,144289,58,41,162,71,5240000,73803,34,8,29,38526800,0,6759300,38380200,5128500,30,13,302,20.4,115568000,382675,Block Group 4,516035,0,27.9125309,-82.509167,3390
120570064001,ACS,2016,Florida,Hillsborough County,Block Group,258,61681400,239075,23,44,191,214,54395900,254186,11,38,165,44,7285500,165580,12,6,26,61681400,0,0,57566500,3953700,18,0,240,16.1,195687100,815363,Block Group 1,515469,99623,27.9208652,-82.5258848,3428
120570064002,ACS,2016,Florida,Hillsborough County,Block Group,428,91343900,213420,91,87,250,384,87280100,227292,81,77,226,44,3282800,74609,10,21,13,91247600,0,0,79115700,27789500,32,0,396,20.1,285891500,721948,Block Group 2,624271,182721,27.9183919,-82.5297134,3429
120570064003,ACS,2016,Florida,Hillsborough County,Block Group,354,68909800,194660,53,69,232,265,60382200,227857,33,45,187,89,8527500,95815,20,24,45,68658900,0,1460900,64524400,5405500,38,0,316,18.5,167380000,529684,Block Group 3,506746,19518,27.9142895,-82.5224667,3430
120570064004,ACS,2016,Florida,Hillsborough County,Block Group,458,63097900,137768,117,150,191,320,48024500,150077,71,106,143,138,14860600,107686,46,44,48,62929900,0,3428800,51209700,13400400,93,33.8,365,18.6,154294900,422726,Block Group 4,589294,93096,27.9102506,-82.5271938,3431
120570065011,ACS,2016,Florida,Hillsborough County,Block Group,617,25413900,41189,415,114,88,225,16544000,73529,67,80,78,392,8789100,22421,348,34,10,19294000,0,4172300,18462500,7349300,326,31.7,291,25.4,67105800,230604,Block Group 1,505047,0,27.9060899,-82.5225964,3420
120570065012,ACS,2016,Florida,Hillsborough County,Block Group,188,15699700,83509,43,95,50,116,9919100,85509,12,78,26,72,5720300,79449,31,17,24,14192400,0,0,14582400,958500,34,14,154,16.7,42508000,276026,Block Group 2,269463,0,27.9018886,-82.5224459,3432
120570065013,ACS,2016,Florida,Hillsborough County,Block Group,476,41453200,87087,144,177,155,182,19712500,108310,48,46,88,294,21520500,73199,103,124,67,31583800,4549600,9055000,35199000,6612100,316,22.6,160,16.6,27626500,172666,Block Group 3,296524,2801,27.8970283,-82.5255535,3433
120570065014,ACS,2016,Florida,Hillsborough County,Block Group,322,22496900,69866,168,50,104,198,12327700,62261,98,34,66,124,10169200,82010,70,16,38,20095600,1602400,1221300,19581700,4068700,191,30.7,131,13.5,28182600,215134,Block Group 4,333812,5904,27.8968799,-82.5202913,3421
120570065021,ACS,2016,Florida,Hillsborough County,Block Group,846,53816400,63613,502,224,120,194,20402800,105169,57,47,90,652,33413600,51248,445,177,30,45532100,7155500,8348900,49906800,2983700,745,31.8,101,22.2,0,359400,Block Group 1,217068,0,27.9063067,-82.5290443,3370
120570065022,ACS,2016,Florida,Hillsborough County,Block Group,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Block Group 2,490804,218381,27.9006329,-82.5316909,3371
120570065023,ACS,2016,Florida,Hillsborough County,Block Group,465,24103800,51836,279,122,64,117,6999200,59822,63,36,18,348,17104600,49151,216,86,46,24103800,0,3449800,16740900,7302700,217,28.4,248,10,0,90400,Block Group 3,392674,263260,27.8926861,-82.5382558,3434
120570066001,ACS,2016,Florida,Hillsborough County,Block Group,342,20413300,59688,186,89,67,84,8831200,105133,22,33,29,258,11555300,44788,164,56,38,18715600,0,3692500,16400200,3795900,136,51,206,17.5,38090200,184904,Block Group 1,479902,0,27.9068795,-82.5120952,3422
120570066002,ACS,2016,Florida,Hillsborough County,Block Group,451,38000600,84259,181,153,117,217,22520000,103779,61,83,73,234,15480600,66156,120,70,44,33495400,0,0,31110400,10390100,110,25.3,341,14.3,66982200,196429,Block Group 2,856130,29911,27.8990312,-82.5119333,3423
120570066003,ACS,2016,Florida,Hillsborough County,Block Group,725,58984300,81358,280,274,171,187,28581600,152843,41,37,109,538,30402800,56511,239,237,62,38944500,0,0,53586600,17166600,436,21,289,27.1,46710000,161626,Block Group 3,231255,8014,27.903019,-82.5091072,3435
120570066004,ACS,2016,Florida,Hillsborough County,Block Group,580,28124700,48491,340,192,48,279,17810300,63836,113,133,33,301,9700600,32228,250,36,15,25966800,0,3565800,21770200,6354500,378,29,202,15.9,18316500,90676,Block Group 4,384196,0,27.8969286,-82.5158318,3416
120570067001,ACS,2016,Florida,Hillsborough County,Block Group,569,62053600,109057,239,172,158,253,42060900,166249,92,54,107,316,19029100,60219,170,95,51,54305600,0,0,56332800,9877700,411,31.6,158,14.2,0,463000,Block Group 1,1050800,39678,27.9046808,-82.5043625,3437
120570067002,ACS,2016,Florida,Hillsborough County,Block Group,582,128550800,220878,106,91,385,436,110655500,253797,45,60,331,146,17684400,121126,61,31,54,125765600,0,5837300,109504800,30328400,145,10,437,27.2,251495000,575503,Block Group 2,365258,339548,27.9027356,-82.4915697,3414
120570067003,ACS,2016,Florida,Hillsborough County,Block Group,272,41604900,152959,40,92,140,194,33005800,170133,0,92,102,78,8599100,110245,40,0,38,37589300,0,0,37722300,3170900,0,0,272,21.7,134178100,493302,Block Group 3,383300,0,27.9019761,-82.4978607,3424
120570067004,ACS,2016,Florida,Hillsborough County,Block Group,480,112363900,234091,112,35,333,290,68553700,236392,78,35,177,190,43810200,230580,34,0,156,102964800,0,0,101722600,12094500,112,18.4,368,17.3,285175000,774932,Block Group 4,458766,973,27.8975739,-82.4919795,3372
120570067005,ACS,2016,Florida,Hillsborough County,Block Group,310,52187500,168347,102,67,141,152,16406700,107939,34,67,51,158,35780800,226461,68,0,90,52187500,0,0,48642600,3437400,74,0,236,18.4,60672000,257085,Block Group 5,281729,0,27.8982942,-82.4980436,3425
120570067006,ACS,2016,Florida,Hillsborough County,Block Group,252,32019700,127062,28,53,171,157,20802800,132502,10,29,118,95,11217000,118074,18,24,53,32019700,0,0,29371500,2648200,68,0,184,12.1,54420000,295761,Block Group 6,273429,0,27.8952054,-82.497971,3426
120570068011,ACS,2016,Florida,Hillsborough County,Block Group,337,14962200,44398,273,19,45,148,4796300,32407,129,19,0,189,10165900,53788,144,0,45,14240200,0,0,8382400,6351900,337,29.7,0,0,0,0,Block Group 1,169443,1469,27.8918459,-82.5013134,3438
120570068012,ACS,2016,Florida,Hillsborough County,Block Group,248,23324400,94050,43,117,88,167,15398200,92205,0,139,28,81,5679100,70112,43,0,38,23324400,0,0,21656100,902100,156,30.5,92,20.4,13800000,150000,Block Group 2,366513,0,27.8909708,-82.496958,3439
120570068013,ACS,2016,Florida,Hillsborough County,Block Group,294,17546500,59682,196,18,80,199,14648000,73608,115,18,66,95,2898500,30511,81,0,14,13631200,0,0,13700400,3705800,74,23.9,220,24.3,26455000,120250,Block Group 3,341536,0,27.8888881,-82.5034258,3436
120570068014,ACS,2016,Florida,Hillsborough County,Block Group,862,72027200,83558,346,330,186,454,37675100,82985,206,153,95,408,34352000,84196,140,177,91,63895900,0,0,65814000,10354500,259,26.7,603,19.4,112938300,187294,Block Group 4,682754,13249,27.8836573,-82.4971836,3440
120570068015,ACS,2016,Florida,Hillsborough County,Block Group,454,25087700,55259,240,134,80,179,15908900,88877,30,69,80,275,8996000,32713,210,65,0,13605800,10336100,0,21888700,3140300,195,30.9,259,26.7,30471400,117650,Block Group 5,402456,0,27.8822246,-82.5037142,3373
120570068021,ACS,2016,Florida,Hillsborough County,Block Group,589,85743500,145575,213,163,213,332,66240100,199518,69,85,178,257,19503300,75888,144,78,35,84935500,0,17224200,59469700,27946700,253,45.9,336,19.4,219251000,652533,Block Group 1,690858,322024,27.8864528,-82.4835225,3498
120570068022,ACS,2016,Florida,Hillsborough County,Block Group,531,64044400,120611,164,175,192,361,46264900,128158,99,118,144,170,17779600,104586,65,57,48,58838000,3683400,5836100,49709200,15583100,177,26.5,354,20.2,81589000,230477,Block Group 2,668058,1164,27.8891815,-82.4908398,3441
120570068023,ACS,2016,Florida,Hillsborough County,Block Group,372,35030000,94167,117,113,142,221,26068200,117956,57,46,118,151,8335300,55201,60,67,24,32482600,0,0,33140400,2928100,157,27.8,215,22.4,64546000,300214,Block Group 3,340846,0,27.883861,-82.4905511,3442
120570069001,ACS,2016,Florida,Hillsborough County,Block Group,622,74029600,119019,148,171,303,417,54644100,131041,63,144,210,205,16717200,81547,85,27,93,66751400,0,23451700,62299300,11579300,244,26.8,378,17.5,99248600,262562,Block Group 1,623217,421581,27.8715004,-82.4911427,3443
120570069002,ACS,2016,Florida,Hillsborough County,Block Group,384,21110500,54975,141,238,5,296,16823600,56836,104,187,5,88,3156000,35864,62,26,0,17777600,0,0,19385500,1669600,209,28.8,175,19.3,22808000,130331,Block Group 2,555746,91065,27.8690139,-82.4981709,3444
120570069003,ACS,2016,Florida,Hillsborough County,Block Group,415,21365200,51482,274,100,41,132,10216300,77396,76,15,41,283,11148900,39395,198,85,0,17502100,0,4252600,18824600,2536700,324,29,91,28.4,0,360600,Block Group 3,278908,9005,27.8777301,-82.4915542,3445
120570069004,ACS,2016,Florida,Hillsborough County,Block Group,405,21514000,53121,249,102,54,178,13003600,73054,39,85,54,227,8510400,37491,210,17,0,16250000,0,0,12069500,9444500,132,23.8,273,10.9,20358000,74571,Block Group 4,491906,12141,27.8736215,-82.5038915,3499
120570069005,ACS,2016,Florida,Hillsborough County,Block Group,486,31105800,64004,228,190,68,184,8447300,45909,113,61,10,302,21840200,72319,120,124,58,22741200,0,7170600,28267200,5307300,205,48.3,281,14.9,40530000,144235,Block Group 5,653712,301,27.8750318,-82.4973535,3500
120570069006,ACS,2016,Florida,Hillsborough County,Block Group,256,48705100,190254,28,85,143,237,48469600,204513,9,85,143,19,0,0,19,0,0,48469600,0,0,43741500,3751100,29,0,227,18.4,0,310900,Block Group 6,397218,0,27.8780682,-82.4864512,3501
